bus_id,phase,scenario,p_pu,q_pu
B97,c,h156,-0.00192,-0.00038987262841728813
B100,a,h156,-0.00384,-0.0007797452568345763
B13,a,h157,-0.004992,-0.001013668833884949
B26,c,h157,-0.00768,-0.0015594905136691525
B27,c,h157,-0.011904,-0.0024172102961871863
B29,c,h157,-0.000768,-0.00015594905136691523
B30,c,h157,-0.001536,-0.00031189810273383046
B32,c,h157,-0.001536,-0.00031189810273383046
B40,a,h157,0.023039999999999998,-0.0005458216797842038
B52,c,h157,-0.004224,-0.0008577197825180339
B61,c,h157,-0.000768,-0.00015594905136691523
B78,c,h157,-0.008064,-0.00163746503935261
B79,c,h157,-0.004224,-0.0008577197825180339
B80,c,h157,-0.000768,-0.00015594905136691523
B85,a,h157,-0.003072,-0.0006237962054676609
B86,a,h157,-0.001152,-0.00023392357705037285
B91,a,h157,-0.00192,-0.00038987262841728813
B94,b,h157,-0.006912,-0.0014035414623022372
B95,b,h157,-0.005376000000000001,-0.0010916433595684067
B97,c,h157,-0.00192,-0.00038987262841728813
B100,a,h157,-0.00384,-0.0007797452568345763
B13,a,h158,-0.002304,-0.0004678471541007457
B26,c,h158,-0.00192,-0.00038987262841728813
B27,c,h158,-0.003072,-0.0006237962054676609
B29,c,h158,-0.000384,-7.797452568345762e-5
B30,c,h158,-0.00576,-0.0011696178852518642
B32,c,h158,-0.00192,-0.00038987262841728813
B40,a,h158,0.020736,-0.00038987262841728786
B52,c,h158,-0.00384,-0.0007797452568345763
B61,c,h158,-0.000384,-7.797452568345762e-5
B78,c,h158,-0.000384,-7.797452568345762e-5
B79,c,h158,-0.002304,-0.0004678471541007457
B80,c,h158,-0.000768,-0.00015594905136691523
B85,a,h158,-0.001536,-0.00031189810273383046
B86,a,h158,-0.00192,-0.00038987262841728813
B91,a,h158,-0.000768,-0.00015594905136691523
B94,b,h158,-0.006144,-0.0012475924109353219
B95,b,h158,-0.006144,-0.0012475924109353219
B97,c,h158,-0.00192,-0.00038987262841728813
B100,a,h158,-0.003456,-0.0007017707311511186
B13,a,h159,-0.001536,-0.00031189810273383046
B26,c,h159,-0.001152,-0.00023392357705037285
B27,c,h159,-0.00192,-0.00038987262841728813
B29,c,h159,-0.001152,-0.00023392357705037285
B30,c,h159,-0.008448,-0.0017154395650360679
B32,c,h159,-0.001536,-0.00031189810273383046
B40,a,h159,0.015744,-0.00031189810273383025
B52,c,h159,-0.00384,-0.0007797452568345763
B61,c,h159,-0.000384,-7.797452568345762e-5
B78,c,h159,-0.000768,-0.00015594905136691523
B79,c,h159,-0.000768,-0.00015594905136691523
B80,c,h159,-0.000768,-0.00015594905136691523
B85,a,h159,-0.002304,-0.0004678471541007457
B86,a,h159,-0.001152,-0.00023392357705037285
B91,a,h159,-0.004224,-0.0008577197825180339
B94,b,h159,-0.00576,-0.0011696178852518642
B95,b,h159,-0.005376000000000001,-0.0010916433595684067
B97,c,h159,-0.0026880000000000003,-0.0005458216797842034
B100,a,h159,-0.00384,-0.0007797452568345763
B13,a,h160,-0.00192,-0.00038987262841728813
B26,c,h160,-0.001152,-0.00023392357705037285
B27,c,h160,-0.00192,-0.00038987262841728813
B29,c,h160,-0.000768,-0.00015594905136691523
B30,c,h160,-0.001152,-0.00023392357705037285
B32,c,h160,-0.001536,-0.00031189810273383046
B40,a,h160,0.008832,-0.00031189810273383046
B52,c,h160,-0.005376000000000001,-0.0010916433595684067
B61,c,h160,-0.000384,-7.797452568345762e-5
B78,c,h160,-0.01152,-0.0023392357705037284
B79,c,h160,-0.003072,-0.0006237962054676609
B80,c,h160,-0.000384,-7.797452568345762e-5
B85,a,h160,-0.002304,-0.0004678471541007457
B86,a,h160,-0.000768,-0.00015594905136691523
B91,a,h160,-0.00384,-0.0007797452568345763
B94,b,h160,-0.006144,-0.0012475924109353219
B95,b,h160,-0.00576,-0.0011696178852518642
B97,c,h160,-0.001536,-0.00031189810273383046
B100,a,h160,-0.00384,-0.0007797452568345763
B13,a,h161,-0.005376000000000001,-0.0010916433595684067
B26,c,h161,-0.00384,-0.0007797452568345763
B27,c,h161,-0.004608,-0.0009356943082014914
B29,c,h161,-0.000384,-7.797452568345762e-5
B30,c,h161,-0.001152,-0.00023392357705037285
B32,c,h161,-0.00192,-0.00038987262841728813
B40,a,h161,0.00192,-0.00038987262841728813
B52,c,h161,-0.009984,-0.002027337667769898
B61,c,h161,-0.000768,-0.00015594905136691523
B78,c,h161,-0.00192,-0.00038987262841728813
B79,c,h161,-0.000768,-0.00015594905136691523
B80,c,h161,-0.004992,-0.001013668833884949
B85,a,h161,-0.00192,-0.00038987262841728813
B86,a,h161,-0.000768,-0.00015594905136691523
B91,a,h161,-0.001536,-0.00031189810273383046
B94,b,h161,-0.00576,-0.0011696178852518642
B95,b,h161,-0.00576,-0.0011696178852518642
B97,c,h161,-0.00192,-0.00038987262841728813
B100,a,h161,-0.003456,-0.0007017707311511186
B13,a,h162,-0.005376000000000001,-0.0010916433595684067
B26,c,h162,-0.007296,-0.0014815159879856949
B27,c,h162,-0.003072,-0.0006237962054676609
B29,c,h162,-0.000384,-7.797452568345762e-5
B30,c,h162,-0.000384,-7.797452568345762e-5
B32,c,h162,-0.003456,-0.0007017707311511186
B40,a,h162,-0.0026880000000000003,-0.0008577197825180339
B52,c,h162,-0.003456,-0.0007017707311511186
B61,c,h162,-0.000384,-7.797452568345762e-5
B78,c,h162,-0.0026880000000000003,-0.0005458216797842034
B79,c,h162,-0.001536,-0.00031189810273383046
B80,c,h162,-0.00576,-0.0011696178852518642
B85,a,h162,-0.00192,-0.00038987262841728813
B86,a,h162,-0.000768,-0.00015594905136691523
B91,a,h162,-0.0026880000000000003,-0.0005458216797842034
B94,b,h162,-0.005376000000000001,-0.0010916433595684067
B95,b,h162,-0.00576,-0.0011696178852518642
B97,c,h162,-0.00192,-0.00038987262841728813
B100,a,h162,-0.00384,-0.0007797452568345763
B13,a,h163,-0.00384,-0.0007797452568345763
B26,c,h163,-0.006912,-0.0014035414623022372
B27,c,h163,-0.00192,-0.00038987262841728813
B29,c,h163,-0.000768,-0.00015594905136691523
B30,c,h163,-0.004608,-0.0009356943082014914
B32,c,h163,-0.00192,-0.00038987262841728813
B40,a,h163,-0.001536,-0.0004678471541007457
B52,c,h163,-0.007296,-0.0014815159879856949
B61,c,h163,-0.001536,-0.00031189810273383046
B78,c,h163,-0.000768,-0.00015594905136691523
B79,c,h163,-0.000384,-7.797452568345762e-5
B80,c,h163,-0.00192,-0.00038987262841728813
B85,a,h163,-0.001152,-0.00023392357705037285
B86,a,h163,-0.000768,-0.00015594905136691523
B91,a,h163,-0.002304,-0.0004678471541007457
B94,b,h163,-0.006144,-0.0012475924109353219
B95,b,h163,-0.00576,-0.0011696178852518642
B97,c,h163,-0.003072,-0.0006237962054676609
B100,a,h163,-0.003456,-0.0007017707311511186
B13,a,h164,-0.00192,-0.00038987262841728813
B26,c,h164,-0.0026880000000000003,-0.0005458216797842034
B27,c,h164,-0.002304,-0.0004678471541007457
B29,c,h164,-0.000768,-0.00015594905136691523
B30,c,h164,-0.001536,-0.00031189810273383046
B32,c,h164,-0.00192,-0.00038987262841728813
B40,a,h164,-0.001992,-0.0004044928519829364
B52,c,h164,-0.00384,-0.0007797452568345763
B61,c,h164,-0.003072,-0.0006237962054676609
B78,c,h164,-0.000768,-0.00015594905136691523
B79,c,h164,-0.000768,-0.00015594905136691523
B80,c,h164,-0.001152,-0.00023392357705037285
B85,a,h164,-0.000768,-0.00015594905136691523
B86,a,h164,-0.00192,-0.00038987262841728813
B91,a,h164,-0.001536,-0.00031189810273383046
B94,b,h164,-0.006144,-0.0012475924109353219
B95,b,h164,-0.006144,-0.0012475924109353219
B97,c,h164,-0.002304,-0.0004678471541007457
B100,a,h164,-0.003456,-0.0007017707311511186
B13,a,h165,-0.003072,-0.0006237962054676609
B26,c,h165,-0.00192,-0.00038987262841728813
B27,c,h165,-0.0026880000000000003,-0.0005458216797842034
B29,c,h165,-0.001536,-0.00031189810273383046
B30,c,h165,-0.000384,-7.797452568345762e-5
B32,c,h165,-0.003072,-0.0006237962054676609
B40,a,h165,-0.00192,-0.00038987262841728813
B52,c,h165,-0.003456,-0.0007017707311511186
B61,c,h165,-0.000384,-7.797452568345762e-5
B78,c,h165,-0.000768,-0.00015594905136691523
B79,c,h165,-0.001536,-0.00031189810273383046
B80,c,h165,-0.003072,-0.0006237962054676609
B85,a,h165,-0.00384,-0.0007797452568345763
B86,a,h165,-0.000768,-0.00015594905136691523
B91,a,h165,-0.004224,-0.0008577197825180339
B94,b,h165,-0.005376000000000001,-0.0010916433595684067
B95,b,h165,-0.006144,-0.0012475924109353219
B97,c,h165,-0.002304,-0.0004678471541007457
B100,a,h165,-0.003072,-0.0006237962054676609
B13,a,h166,-0.002304,-0.0004678471541007457
B26,c,h166,-0.001152,-0.00023392357705037285
B27,c,h166,-0.00192,-0.00038987262841728813
B29,c,h166,-0.00192,-0.00038987262841728813
B30,c,h166,-0.00384,-0.0007797452568345763
B32,c,h166,-0.00192,-0.00038987262841728813
B40,a,h166,-0.00192,-0.00038987262841728813
B52,c,h166,-0.00384,-0.0007797452568345763
B61,c,h166,-0.000384,-7.797452568345762e-5
B73,b,h166,-0.000384,-7.797452568345762e-5
B78,c,h166,-0.000768,-0.00015594905136691523
B79,c,h166,-0.001152,-0.00023392357705037285
B80,c,h166,-0.0026880000000000003,-0.0005458216797842034
B85,a,h166,-0.00192,-0.00038987262841728813
B86,a,h166,-0.001152,-0.00023392357705037285
B91,a,h166,-0.000768,-0.00015594905136691523
B94,b,h166,-0.005376000000000001,-0.0010916433595684067
B95,b,h166,-0.00576,-0.0011696178852518642
B97,c,h166,-0.0026880000000000003,-0.0005458216797842034
B100,a,h166,-0.003456,-0.0007017707311511186
B13,a,h167,-0.0026880000000000003,-0.0005458216797842034
B26,c,h167,-0.001536,-0.00031189810273383046
B27,c,h167,-0.001536,-0.00031189810273383046
B29,c,h167,-0.001152,-0.00023392357705037285
B30,c,h167,-0.000384,-7.797452568345762e-5
B32,c,h167,-0.001536,-0.00031189810273383046
B40,a,h167,-0.00192,-0.00038987262841728813
B52,c,h167,-0.006144,-0.0012475924109353219
B61,c,h167,-0.000384,-7.797452568345762e-5
B78,c,h167,-0.005376000000000001,-0.0010916433595684067
B79,c,h167,-0.000384,-7.797452568345762e-5
B80,c,h167,-0.0026880000000000003,-0.0005458216797842034
B85,a,h167,-0.003072,-0.0006237962054676609
B86,a,h167,-0.00192,-0.00038987262841728813
B91,a,h167,-0.002304,-0.0004678471541007457
B94,b,h167,-0.00576,-0.0011696178852518642
B95,b,h167,-0.006528,-0.0013255669366187795
B97,c,h167,-0.0026880000000000003,-0.0005458216797842034
B100,a,h167,-0.003456,-0.0007017707311511186
B13,a,h168,-0.0026880000000000003,-0.0005458216797842034
B26,c,h168,-0.001536,-0.00031189810273383046
B27,c,h168,-0.001152,-0.00023392357705037285
B29,c,h168,-0.001536,-0.00031189810273383046
B30,c,h168,-0.000768,-0.00015594905136691523
B32,c,h168,-0.00192,-0.00038987262841728813
B40,a,h168,-0.00192,-0.00038987262841728813
B52,c,h168,-0.003456,-0.0007017707311511186
B61,c,h168,-0.000384,-7.797452568345762e-5
B78,c,h168,-0.001536,-0.00031189810273383046
B79,c,h168,-0.000768,-0.00015594905136691523
B80,c,h168,-0.003072,-0.0006237962054676609
B85,a,h168,-0.000768,-0.00015594905136691523
B86,a,h168,-0.009216,-0.0018713886164029828
B91,a,h168,-0.001152,-0.00023392357705037285
B94,b,h168,-0.006144,-0.0012475924109353219
B95,b,h168,-0.00576,-0.0011696178852518642
B97,c,h168,-0.00192,-0.00038987262841728813
B100,a,h168,-0.003456,-0.0007017707311511186
